Currently Being Observed,First Bloom Date,Site Name,Year,Latitude,Longitude,Month First Bloom
False,,"Takada, Japan",1/1/2021,34.516288,135.7448226,
False,,"Takayama, Japan",1/1/2021,36.1396246,137.2510322,
False,,"Tanegashima, Japan",1/1/2021,30.591848,130.995894840,
False,,"Tateyama, Japan",1/1/2021,34.9965304,139.8699838,
False,,"Toyooka, Japan",1/1/2021,35.5446737,134.8201126,
False,,"Tsuruga, Japan",1/1/2021,35.6445135,136.0734634,
False,,"Urakawa, Japan",1/1/2021,42.1684998,142.7680974,
False,,"Uwajima, Japan",1/1/2021,33.2232315,132.5606514,
False,,"Wajima, Japan",1/1/2021,37.3905644,136.8994281,
False,,"Yakushima, Japan",1/1/2021,30.347925,130.524483244,
False,,"Yonago, Japan",1/1/2021,35.4276408,133.331459,
False,,"Yonaguni Island, Japan",1/1/2021,24.455595,122.987605976,
True,4/6/1962,"Fukuoka, Japan",1/1/1962,33.6251241,130.6180016,April
True,1/26/1962,"Ishigaki Island, Japan",1/1/1962,24.3618503,124.1543424,January
True,4/2/1962,"Kagoshima, Japan",1/1/1962,31.5841689,130.543387,April
True,4/2/1962,"Kumamoto, Japan",1/1/1962,32.6450475,130.6341345,April
True,,"Minamidaitojima, Japan",1/1/1962,25.8423115,131.242871292,
True,,"Miyakojima, Japan",1/1/1962,24.813957,125.305578983,
True,,"Miyazaki, Japan",1/1/1962,31.9076334,131.4204022,
True,4/1/1962,"Nagasaki, Japan",1/1/1962,33.1154683,129.7874339,April
True,,"Naha, Japan",1/1/1962,26.2122345,127.6791452,
True,,"Naze, Japan",1/1/1962,28.3934485,129.5337385,
True,4/1/1962,"Oita, Japan",1/1/1962,33.1819875,131.4270217,April
True,3/31/1962,"Saga, Japan",1/1/1962,33.2185408,130.1296585,March
True,5/13/1963,"Abashiri, Japan",1/1/1963,44.0206027,144.2732035,May
True,4/17/1963,"Akita, Japan",1/1/1963,39.6898802,140.342608,April
True,4/21/1963,"Aomori, Japan",1/1/1963,40.886943,140.590121,April
True,5/10/1963,"Asahikawa, Japan",1/1/1963,43.7627501,142.3579263,May
True,4/4/1963,"Choshi, Japan",1/1/1963,35.7345338,140.8272667,April
True,4/9/1963,"Fukui, Japan",1/1/1963,35.9263502,136.6068127,April
True,4/3/1963,"Fukuoka, Japan",1/1/1963,33.6251241,130.6180016,April
True,4/7/1963,"Fukushima, Japan",1/1/1963,37.75454,140.4592144,April
True,4/4/1963,"Gifu, Japan",1/1/1963,35.7867449,137.0460777,April
True,5/3/1963,"Hakodate, Japan",1/1/1963,41.768793,140.729008,May
True,4/5/1963,"Hikone, Japan",1/1/1963,35.254276,136.215376,April
True,4/2/1963,"Hiroshima, Japan",1/1/1963,34.3916058,132.4518156,April
True,1/30/1963,"Ishigaki Island, Japan",1/1/1963,24.3618503,124.1543424,January
True,4/1/1963,"Kagoshima, Japan",1/1/1963,31.5841689,130.543387,April
True,4/10/1963,"Kanazawa, Japan",1/1/1963,36.5780499,136.6480247,April
True,4/4/1963,"Kobe, Japan",1/1/1963,34.6932379,135.1943764,April
True,3/27/1963,"Kochi, Japan",1/1/1963,33.5680384,133.5394221,March
True,4/2/1963,"Kofu, Japan",1/1/1963,35.6652481,138.5710441,April
True,4/4/1963,"Kumagaya, Japan",1/1/1963,36.1472472,139.3886141,April
True,4/1/1963,"Kumamoto, Japan",1/1/1963,32.6450475,130.6341345,April
True,,"Kushiro, Japan",1/1/1963,42.9906837,144.3820381,
True,4/4/1963,"Kyoto, Japan",1/1/1963,35.021041,135.7556075,April
True,4/2/1963,"Maebashi, Japan",1/1/1963,36.3893418,139.0632826,April
True,4/10/1963,"Matsue, Japan",1/1/1963,35.468115,133.048768,April
True,4/1/1963,"Matsuyama, Japan",1/1/1963,33.8395188,132.7653521,April
True,,"Minamidaitojima, Japan",1/1/1963,25.8423115,131.242871292,
True,4/6/1963,"Mito, Japan",1/1/1963,36.3657792,140.4713933,April
True,,"Miyakojima, Japan",1/1/1963,24.813957,125.305578983,
True,,"Miyazaki, Japan",1/1/1963,31.9076334,131.4204022,
True,4/18/1963,"Morioka, Japan",1/1/1963,39.7021331,141.1545397,April
True,5/6/1963,"Muroran, Japan",1/1/1963,42.3152461,140.9740731,May
True,4/15/1963,"Nagano, Japan",1/1/1963,36.1143945,138.0319015,April
True,3/31/1963,"Nagasaki, Japan",1/1/1963,33.1154683,129.7874339,March
True,4/2/1963,"Nagoya, Japan",1/1/1963,35.1851045,136.8998438,April
True,,"Naha, Japan",1/1/1963,26.2122345,127.6791452,
True,4/4/1963,"Nara, Japan",1/1/1963,34.2963089,135.8816819,April
True,,"Naze, Japan",1/1/1963,28.3934485,129.5337385,
True,4/12/1963,"Niigata, Japan",1/1/1963,37.6452283,138.7669125,April
True,5/7/1963,"Obihiro, Japan",1/1/1963,42.923809,143.1966324,May
True,4/2/1963,"Oita, Japan",1/1/1963,33.1819875,131.4270217,April
True,4/5/1963,"Okayama, Japan",1/1/1963,34.6553944,133.9194595,April
True,4/2/1963,"Osaka, Japan",1/1/1963,34.6198813,135.490357,April
True,3/30/1963,"Saga, Japan",1/1/1963,33.2185408,130.1296585,March
True,5/2/1963,"Sapporo, Japan",1/1/1963,43.061936,141.3542924,May
True,4/12/1963,"Sendai, Japan",1/1/1963,38.2677554,140.8691498,April
True,4/5/1963,"Shimonoseki, Japan",1/1/1963,33.9577116,130.9415455,April
True,3/30/1963,"Shizuoka, Japan",1/1/1963,34.979149,138.38299,March
True,4/4/1963,"Takamatsu, Japan",1/1/1963,34.3425592,134.0465338,April
True,4/1/1963,"Tokushima, Japan",1/1/1963,34.0698307,134.5550353,April
True,4/1/1963,"Tokyo, Japan",1/1/1963,35.6828387,139.7594549,April
True,4/6/1963,"Tottori, Japan",1/1/1963,35.3555075,133.8678525,April
True,4/11/1963,"Toyama, Japan",1/1/1963,36.6957569,137.2136215,April
True,4/6/1963,"Tsu, Japan",1/1/1963,34.7341973,136.5153283,April
True,4/6/1963,"Utsunomiya, Japan",1/1/1963,36.5549677,139.8828776,April
True,4/2/1963,"Wakayama, Japan",1/1/1963,34.234617,135.1782181,April
True,5/12/1963,"Wakkanai, Japan",1/1/1963,45.4158108,141.6730309,May
True,4/15/1963,"Yamagata, Japan",1/1/1963,38.2553393,140.3400205,April
True,4/1/1963,"Yokohama, Japan",1/1/1963,35.444991,139.636768,April
True,,"Abashiri, Japan",1/1/1964,44.0206027,144.2732035,
True,4/18/1964,"Akita, Japan",1/1/1964,39.6898802,140.342608,April
True,4/29/1964,"Aomori, Japan",1/1/1964,40.886943,140.590121,April
True,5/12/1964,"Asahikawa, Japan",1/1/1964,43.7627501,142.3579263,May
True,4/3/1964,"Choshi, Japan",1/1/1964,35.7345338,140.8272667,April
True,4/6/1964,"Fukui, Japan",1/1/1964,35.9263502,136.6068127,April
True,4/1/1964,"Fukuoka, Japan",1/1/1964,33.6251241,130.6180016,April
True,4/11/1964,"Fukushima, Japan",1/1/1964,37.75454,140.4592144,April
True,4/4/1964,"Gifu, Japan",1/1/1964,35.7867449,137.0460777,April
True,5/5/1964,"Hakodate, Japan",1/1/1964,41.768793,140.729008,May
True,4/6/1964,"Hikone, Japan",1/1/1964,35.254276,136.215376,April
True,4/2/1964,"Hiroshima, Japan",1/1/1964,34.3916058,132.4518156,April
True,2/20/1964,"Ishigaki Island, Japan",1/1/1964,24.3618503,124.1543424,February
True,3/29/1964,"Kagoshima, Japan",1/1/1964,31.5841689,130.543387,March
True,4/6/1964,"Kanazawa, Japan",1/1/1964,36.5780499,136.6480247,April
True,4/4/1964,"Kobe, Japan",1/1/1964,34.6932379,135.1943764,April
True,3/30/1964,"Kochi, Japan",1/1/1964,33.5680384,133.5394221,March
True,4/3/1964,"Kofu, Japan",1/1/1964,35.6652481,138.5710441,April
True,4/4/1964,"Kumagaya, Japan",1/1/1964,36.1472472,139.3886141,April
True,3/29/1964,"Kumamoto, Japan",1/1/1964,32.6450475,130.6341345,March
True,,"Kushiro, Japan",1/1/1964,42.9906837,144.3820381,
True,4/5/1964,"Kyoto, Japan",1/1/1964,35.021041,135.7556075,April
True,4/5/1964,"Maebashi, Japan",1/1/1964,36.3893418,139.0632826,April
True,4/5/1964,"Matsue, Japan",1/1/1964,35.468115,133.048768,April
True,4/2/1964,"Matsuyama, Japan",1/1/1964,33.8395188,132.7653521,April
True,,"Minamidaitojima, Japan",1/1/1964,25.8423115,131.242871292,
True,4/6/1964,"Mito, Japan",1/1/1964,36.3657792,140.4713933,April
True,,"Miyakojima, Japan",1/1/1964,24.813957,125.305578983,
True,,"Miyazaki, Japan",1/1/1964,31.9076334,131.4204022,
True,4/18/1964,"Morioka, Japan",1/1/1964,39.7021331,141.1545397,April
True,5/7/1964,"Muroran, Japan",1/1/1964,42.3152461,140.9740731,May
True,4/13/1964,"Nagano, Japan",1/1/1964,36.1143945,138.0319015,April
True,3/30/1964,"Nagasaki, Japan",1/1/1964,33.1154683,129.7874339,March
True,4/2/1964,"Nagoya, Japan",1/1/1964,35.1851045,136.8998438,April
True,,"Naha, Japan",1/1/1964,26.2122345,127.6791452,
True,4/4/1964,"Nara, Japan",1/1/1964,34.2963089,135.8816819,April
True,,"Naze, Japan",1/1/1964,28.3934485,129.5337385,
True,4/11/1964,"Niigata, Japan",1/1/1964,37.6452283,138.7669125,April
True,5/8/1964,"Obihiro, Japan",1/1/1964,42.923809,143.1966324,May
True,4/1/1964,"Oita, Japan",1/1/1964,33.1819875,131.4270217,April
True,4/3/1964,"Okayama, Japan",1/1/1964,34.6553944,133.9194595,April
True,4/3/1964,"Osaka, Japan",1/1/1964,34.6198813,135.490357,April
True,3/31/1964,"Saga, Japan",1/1/1964,33.2185408,130.1296585,March
True,5/4/1964,"Sapporo, Japan",1/1/1964,43.061936,141.3542924,May
True,4/11/1964,"Sendai, Japan",1/1/1964,38.2677554,140.8691498,April
True,4/1/1964,"Shimonoseki, Japan",1/1/1964,33.9577116,130.9415455,April
True,4/1/1964,"Shizuoka, Japan",1/1/1964,34.979149,138.38299,April
True,4/3/1964,"Takamatsu, Japan",1/1/1964,34.3425592,134.0465338,April
True,4/1/1964,"Tokushima, Japan",1/1/1964,34.0698307,134.5550353,April
True,4/2/1964,"Tokyo, Japan",1/1/1964,35.6828387,139.7594549,April
True,4/5/1964,"Tottori, Japan",1/1/1964,35.3555075,133.8678525,April
True,4/11/1964,"Toyama, Japan",1/1/1964,36.6957569,137.2136215,April
True,4/5/1964,"Tsu, Japan",1/1/1964,34.7341973,136.5153283,April
True,4/6/1964,"Utsunomiya, Japan",1/1/1964,36.5549677,139.8828776,April
True,3/31/1964,"Wakayama, Japan",1/1/1964,34.234617,135.1782181,March
True,5/16/1964,"Wakkanai, Japan",1/1/1964,45.4158108,141.6730309,May
True,4/14/1964,"Yamagata, Japan",1/1/1964,38.2553393,140.3400205,April
True,4/4/1964,"Yokohama, Japan",1/1/1964,35.444991,139.636768,April
True,5/17/1965,"Abashiri, Japan",1/1/1965,44.0206027,144.2732035,May
True,4/30/1965,"Akita, Japan",1/1/1965,39.6898802,140.342608,April
True,5/3/1965,"Aomori, Japan",1/1/1965,40.886943,140.590121,May
True,5/15/1965,"Asahikawa, Japan",1/1/1965,43.7627501,142.3579263,May
True,4/13/1965,"Choshi, Japan",1/1/1965,35.7345338,140.8272667,April
True,4/16/1965,"Fukui, Japan",1/1/1965,35.9263502,136.6068127,April
True,3/30/1965,"Fukuoka, Japan",1/1/1965,33.6251241,130.6180016,March
True,4/18/1965,"Fukushima, Japan",1/1/1965,37.75454,140.4592144,April
True,4/9/1965,"Gifu, Japan",1/1/1965,35.7867449,137.0460777,April
True,5/14/1965,"Hakodate, Japan",1/1/1965,41.768793,140.729008,May
True,4/15/1965,"Hikone, Japan",1/1/1965,35.254276,136.215376,April
True,4/2/1965,"Hiroshima, Japan",1/1/1965,34.3916058,132.4518156,April
True,1/20/1965,"Ishigaki Island, Japan",1/1/1965,24.3618503,124.1543424,January
True,3/25/1965,"Kagoshima, Japan",1/1/1965,31.5841689,130.543387,March
True,4/13/1965,"Kanazawa, Japan",1/1/1965,36.5780499,136.6480247,April
True,4/8/1965,"Kobe, Japan",1/1/1965,34.6932379,135.1943764,April
True,3/30/1965,"Kochi, Japan",1/1/1965,33.5680384,133.5394221,March
True,4/7/1965,"Kofu, Japan",1/1/1965,35.6652481,138.5710441,April
True,4/6/1965,"Kumagaya, Japan",1/1/1965,36.1472472,139.3886141,April
True,3/30/1965,"Kumamoto, Japan",1/1/1965,32.6450475,130.6341345,March
True,,"Kushiro, Japan",1/1/1965,42.9906837,144.3820381,
True,4/9/1965,"Kyoto, Japan",1/1/1965,35.021041,135.7556075,April
True,4/8/1965,"Maebashi, Japan",1/1/1965,36.3893418,139.0632826,April
True,4/12/1965,"Matsue, Japan",1/1/1965,35.468115,133.048768,April
True,4/3/1965,"Matsuyama, Japan",1/1/1965,33.8395188,132.7653521,April
True,,"Minamidaitojima, Japan",1/1/1965,25.8423115,131.242871292,
True,4/12/1965,"Mito, Japan",1/1/1965,36.3657792,140.4713933,April
True,,"Miyakojima, Japan",1/1/1965,24.813957,125.305578983,
True,,"Miyazaki, Japan",1/1/1965,31.9076334,131.4204022,
True,5/4/1965,"Morioka, Japan",1/1/1965,39.7021331,141.1545397,May
True,5/16/1965,"Muroran, Japan",1/1/1965,42.3152461,140.9740731,May
True,4/24/1965,"Nagano, Japan",1/1/1965,36.1143945,138.0319015,April
True,3/28/1965,"Nagasaki, Japan",1/1/1965,33.1154683,129.7874339,March
True,4/8/1965,"Nagoya, Japan",1/1/1965,35.1851045,136.8998438,April
True,,"Naha, Japan",1/1/1965,26.2122345,127.6791452,
True,4/12/1965,"Nara, Japan",1/1/1965,34.2963089,135.8816819,April
True,,"Naze, Japan",1/1/1965,28.3934485,129.5337385,
True,4/19/1965,"Niigata, Japan",1/1/1965,37.6452283,138.7669125,April
True,5/15/1965,"Obihiro, Japan",1/1/1965,42.923809,143.1966324,May
True,3/30/1965,"Oita, Japan",1/1/1965,33.1819875,131.4270217,March
True,4/8/1965,"Okayama, Japan",1/1/1965,34.6553944,133.9194595,April
True,4/10/1965,"Osaka, Japan",1/1/1965,34.6198813,135.490357,April
True,3/30/1965,"Saga, Japan",1/1/1965,33.2185408,130.1296585,March
True,5/13/1965,"Sapporo, Japan",1/1/1965,43.061936,141.3542924,May
True,4/20/1965,"Sendai, Japan",1/1/1965,38.2677554,140.8691498,April
True,4/5/1965,"Shimonoseki, Japan",1/1/1965,33.9577116,130.9415455,April
True,4/1/1965,"Shizuoka, Japan",1/1/1965,34.979149,138.38299,April
True,4/5/1965,"Takamatsu, Japan",1/1/1965,34.3425592,134.0465338,April
True,3/31/1965,"Tokushima, Japan",1/1/1965,34.0698307,134.5550353,March
True,4/2/1965,"Tokyo, Japan",1/1/1965,35.6828387,139.7594549,April
True,4/12/1965,"Tottori, Japan",1/1/1965,35.3555075,133.8678525,April
True,4/16/1965,"Toyama, Japan",1/1/1965,36.6957569,137.2136215,April
True,4/12/1965,"Tsu, Japan",1/1/1965,34.7341973,136.5153283,April
True,4/11/1965,"Utsunomiya, Japan",1/1/1965,36.5549677,139.8828776,April
True,3/31/1965,"Wakayama, Japan",1/1/1965,34.234617,135.1782181,March
True,5/18/1965,"Wakkanai, Japan",1/1/1965,45.4158108,141.6730309,May
True,4/26/1965,"Yamagata, Japan",1/1/1965,38.2553393,140.3400205,April
True,4/3/1965,"Yokohama, Japan",1/1/1965,35.444991,139.636768,April
True,5/18/1966,"Abashiri, Japan",1/1/1966,44.0206027,144.2732035,May
True,4/21/1966,"Akita, Japan",1/1/1966,39.6898802,140.342608,April
True,4/28/1966,"Aomori, Japan",1/1/1966,40.886943,140.590121,April
True,5/14/1966,"Asahikawa, Japan",1/1/1966,43.7627501,142.3579263,May
True,3/23/1966,"Choshi, Japan",1/1/1966,35.7345338,140.8272667,March
True,4/3/1966,"Fukui, Japan",1/1/1966,35.9263502,136.6068127,April
True,3/20/1966,"Fukuoka, Japan",1/1/1966,33.6251241,130.6180016,March
True,4/6/1966,"Fukushima, Japan",1/1/1966,37.75454,140.4592144,April
True,3/27/1966,"Gifu, Japan",1/1/1966,35.7867449,137.0460777,March
True,5/7/1966,"Hakodate, Japan",1/1/1966,41.768793,140.729008,May
True,4/5/1966,"Hikone, Japan",1/1/1966,35.254276,136.215376,April
True,3/26/1966,"Hiroshima, Japan",1/1/1966,34.3916058,132.4518156,March
True,1/14/1966,"Ishigaki Island, Japan",1/1/1966,24.3618503,124.1543424,January
True,3/22/1966,"Kagoshima, Japan",1/1/1966,31.5841689,130.543387,March
True,4/4/1966,"Kanazawa, Japan",1/1/1966,36.5780499,136.6480247,April
True,3/25/1966,"Kobe, Japan",1/1/1966,34.6932379,135.1943764,March
True,3/17/1966,"Kochi, Japan",1/1/1966,33.5680384,133.5394221,March
True,3/26/1966,"Kofu, Japan",1/1/1966,35.6652481,138.5710441,March
True,3/27/1966,"Kumagaya, Japan",1/1/1966,36.1472472,139.3886141,March
True,3/18/1966,"Kumamoto, Japan",1/1/1966,32.6450475,130.6341345,March
True,,"Kushiro, Japan",1/1/1966,42.9906837,144.3820381,
True,3/27/1966,"Kyoto, Japan",1/1/1966,35.021041,135.7556075,March
True,3/25/1966,"Maebashi, Japan",1/1/1966,36.3893418,139.0632826,March
True,3/28/1966,"Matsue, Japan",1/1/1966,35.468115,133.048768,March
True,3/24/1966,"Matsuyama, Japan",1/1/1966,33.8395188,132.7653521,March
True,,"Minamidaitojima, Japan",1/1/1966,25.8423115,131.242871292,
True,4/1/1966,"Mito, Japan",1/1/1966,36.3657792,140.4713933,April
True,,"Miyakojima, Japan",1/1/1966,24.813957,125.305578983,
True,,"Miyazaki, Japan",1/1/1966,31.9076334,131.4204022,
True,4/23/1966,"Morioka, Japan",1/1/1966,39.7021331,141.1545397,April
True,5/16/1966,"Muroran, Japan",1/1/1966,42.3152461,140.9740731,May
True,4/14/1966,"Nagano, Japan",1/1/1966,36.1143945,138.0319015,April
True,3/22/1966,"Nagasaki, Japan",1/1/1966,33.1154683,129.7874339,March
True,3/24/1966,"Nagoya, Japan",1/1/1966,35.1851045,136.8998438,March
True,,"Naha, Japan",1/1/1966,26.2122345,127.6791452,
True,3/26/1966,"Nara, Japan",1/1/1966,34.2963089,135.8816819,March
True,,"Naze, Japan",1/1/1966,28.3934485,129.5337385,
True,4/10/1966,"Niigata, Japan",1/1/1966,37.6452283,138.7669125,April
True,5/13/1966,"Obihiro, Japan",1/1/1966,42.923809,143.1966324,May
True,3/24/1966,"Oita, Japan",1/1/1966,33.1819875,131.4270217,March
True,3/26/1966,"Okayama, Japan",1/1/1966,34.6553944,133.9194595,March
True,3/23/1966,"Osaka, Japan",1/1/1966,34.6198813,135.490357,March
True,3/23/1966,"Saga, Japan",1/1/1966,33.2185408,130.1296585,March
True,5/3/1966,"Sapporo, Japan",1/1/1966,43.061936,141.3542924,May
True,4/11/1966,"Sendai, Japan",1/1/1966,38.2677554,140.8691498,April
True,3/26/1966,"Shimonoseki, Japan",1/1/1966,33.9577116,130.9415455,March
True,3/19/1966,"Shizuoka, Japan",1/1/1966,34.979149,138.38299,March
True,3/26/1966,"Takamatsu, Japan",1/1/1966,34.3425592,134.0465338,March
True,3/18/1966,"Tokushima, Japan",1/1/1966,34.0698307,134.5550353,March
True,3/20/1966,"Tokyo, Japan",1/1/1966,35.6828387,139.7594549,March
True,3/29/1966,"Tottori, Japan",1/1/1966,35.3555075,133.8678525,March
True,4/7/1966,"Toyama, Japan",1/1/1966,36.6957569,137.2136215,April
True,3/26/1966,"Tsu, Japan",1/1/1966,34.7341973,136.5153283,March
True,3/30/1966,"Utsunomiya, Japan",1/1/1966,36.5549677,139.8828776,March
True,3/18/1966,"Wakayama, Japan",1/1/1966,34.234617,135.1782181,March
True,,"Wakkanai, Japan",1/1/1966,45.4158108,141.6730309,
True,4/15/1966,"Yamagata, Japan",1/1/1966,38.2553393,140.3400205,April
True,3/19/1966,"Yokohama, Japan",1/1/1966,35.444991,139.636768,March
True,5/10/1967,"Abashiri, Japan",1/1/1967,44.0206027,144.2732035,May
True,4/22/1967,"Akita, Japan",1/1/1967,39.6898802,140.342608,April
True,4/27/1967,"Aomori, Japan",1/1/1967,40.886943,140.590121,April
True,5/5/1967,"Asahikawa, Japan",1/1/1967,43.7627501,142.3579263,May
True,4/1/1967,"Choshi, Japan",1/1/1967,35.7345338,140.8272667,April
True,4/3/1967,"Fukui, Japan",1/1/1967,35.9263502,136.6068127,April
True,3/28/1967,"Fukuoka, Japan",1/1/1967,33.6251241,130.6180016,March
True,4/10/1967,"Fukushima, Japan",1/1/1967,37.75454,140.4592144,April
True,3/30/1967,"Gifu, Japan",1/1/1967,35.7867449,137.0460777,March
True,5/3/1967,"Hakodate, Japan",1/1/1967,41.768793,140.729008,May
True,4/3/1967,"Hikone, Japan",1/1/1967,35.254276,136.215376,April
True,3/29/1967,"Hiroshima, Japan",1/1/1967,34.3916058,132.4518156,March
True,1/20/1967,"Ishigaki Island, Japan",1/1/1967,24.3618503,124.1543424,January
True,3/27/1967,"Kagoshima, Japan",1/1/1967,31.5841689,130.543387,March
True,4/5/1967,"Kanazawa, Japan",1/1/1967,36.5780499,136.6480247,April
True,3/31/1967,"Kobe, Japan",1/1/1967,34.6932379,135.1943764,March
True,3/20/1967,"Kochi, Japan",1/1/1967,33.5680384,133.5394221,March
True,4/1/1967,"Kofu, Japan",1/1/1967,35.6652481,138.5710441,April
True,4/1/1967,"Kumagaya, Japan",1/1/1967,36.1472472,139.3886141,April
True,3/27/1967,"Kumamoto, Japan",1/1/1967,32.6450475,130.6341345,March
True,,"Kushiro, Japan",1/1/1967,42.9906837,144.3820381,
True,4/1/1967,"Kyoto, Japan",1/1/1967,35.021041,135.7556075,April
True,3/31/1967,"Maebashi, Japan",1/1/1967,36.3893418,139.0632826,March
True,3/31/1967,"Matsue, Japan",1/1/1967,35.468115,133.048768,March
True,3/28/1967,"Matsuyama, Japan",1/1/1967,33.8395188,132.7653521,March
True,,"Minamidaitojima, Japan",1/1/1967,25.8423115,131.242871292,
True,4/2/1967,"Mito, Japan",1/1/1967,36.3657792,140.4713933,April
True,,"Miyakojima, Japan",1/1/1967,24.813957,125.305578983,
True,,"Miyazaki, Japan",1/1/1967,31.9076334,131.4204022,
True,4/26/1967,"Morioka, Japan",1/1/1967,39.7021331,141.1545397,April
True,5/4/1967,"Muroran, Japan",1/1/1967,42.3152461,140.9740731,May
True,4/13/1967,"Nagano, Japan",1/1/1967,36.1143945,138.0319015,April
True,3/27/1967,"Nagasaki, Japan",1/1/1967,33.1154683,129.7874339,March
True,3/29/1967,"Nagoya, Japan",1/1/1967,35.1851045,136.8998438,March
True,,"Naha, Japan",1/1/1967,26.2122345,127.6791452,
True,4/1/1967,"Nara, Japan",1/1/1967,34.2963089,135.8816819,April
True,,"Naze, Japan",1/1/1967,28.3934485,129.5337385,
True,4/11/1967,"Niigata, Japan",1/1/1967,37.6452283,138.7669125,April
True,5/3/1967,"Obihiro, Japan",1/1/1967,42.923809,143.1966324,May
True,3/27/1967,"Oita, Japan",1/1/1967,33.1819875,131.4270217,March
True,3/31/1967,"Okayama, Japan",1/1/1967,34.6553944,133.9194595,March
True,3/30/1967,"Osaka, Japan",1/1/1967,34.6198813,135.490357,March
True,3/27/1967,"Saga, Japan",1/1/1967,33.2185408,130.1296585,March
True,5/1/1967,"Sapporo, Japan",1/1/1967,43.061936,141.3542924,May
True,4/11/1967,"Sendai, Japan",1/1/1967,38.2677554,140.8691498,April
True,3/30/1967,"Shimonoseki, Japan",1/1/1967,33.9577116,130.9415455,March
True,3/28/1967,"Shizuoka, Japan",1/1/1967,34.979149,138.38299,March
True,3/31/1967,"Takamatsu, Japan",1/1/1967,34.3425592,134.0465338,March
True,3/26/1967,"Tokushima, Japan",1/1/1967,34.0698307,134.5550353,March
True,3/30/1967,"Tokyo, Japan",1/1/1967,35.6828387,139.7594549,March
True,3/31/1967,"Tottori, Japan",1/1/1967,35.3555075,133.8678525,March
True,4/6/1967,"Toyama, Japan",1/1/1967,36.6957569,137.2136215,April
True,3/30/1967,"Tsu, Japan",1/1/1967,34.7341973,136.5153283,March
True,4/4/1967,"Utsunomiya, Japan",1/1/1967,36.5549677,139.8828776,April
True,3/26/1967,"Wakayama, Japan",1/1/1967,34.234617,135.1782181,March
True,,"Wakkanai, Japan",1/1/1967,45.4158108,141.6730309,
True,4/18/1967,"Yamagata, Japan",1/1/1967,38.2553393,140.3400205,April
True,3/30/1967,"Yokohama, Japan",1/1/1967,35.444991,139.636768,March
True,5/6/1968,"Abashiri, Japan",1/1/1968,44.0206027,144.2732035,May
True,4/17/1968,"Akita, Japan",1/1/1968,39.6898802,140.342608,April
True,4/24/1968,"Aomori, Japan",1/1/1968,40.886943,140.590121,April
True,5/2/1968,"Asahikawa, Japan",1/1/1968,43.7627501,142.3579263,May
True,3/31/1968,"Choshi, Japan",1/1/1968,35.7345338,140.8272667,March
True,4/6/1968,"Fukui, Japan",1/1/1968,35.9263502,136.6068127,April
True,3/31/1968,"Fukuoka, Japan",1/1/1968,33.6251241,130.6180016,March
True,4/6/1968,"Fukushima, Japan",1/1/1968,37.75454,140.4592144,April
True,4/4/1968,"Gifu, Japan",1/1/1968,35.7867449,137.0460777,April
True,5/2/1968,"Hakodate, Japan",1/1/1968,41.768793,140.729008,May
True,4/6/1968,"Hikone, Japan",1/1/1968,35.254276,136.215376,April
True,4/2/1968,"Hiroshima, Japan",1/1/1968,34.3916058,132.4518156,April
True,12/19/1967,"Ishigaki Island, Japan",1/1/1968,24.3618503,124.1543424,12
True,3/29/1968,"Kagoshima, Japan",1/1/1968,31.5841689,130.543387,March
True,4/7/1968,"Kanazawa, Japan",1/1/1968,36.5780499,136.6480247,April
True,3/31/1968,"Kobe, Japan",1/1/1968,34.6932379,135.1943764,March
True,3/29/1968,"Kochi, Japan",1/1/1968,33.5680384,133.5394221,March
True,4/3/1968,"Kofu, Japan",1/1/1968,35.6652481,138.5710441,April
True,4/2/1968,"Kumagaya, Japan",1/1/1968,36.1472472,139.3886141,April
True,3/29/1968,"Kumamoto, Japan",1/1/1968,32.6450475,130.6341345,March
True,,"Kushiro, Japan",1/1/1968,42.9906837,144.3820381,
True,4/2/1968,"Kyoto, Japan",1/1/1968,35.021041,135.7556075,April
True,4/2/1968,"Maebashi, Japan",1/1/1968,36.3893418,139.0632826,April
True,4/5/1968,"Matsue, Japan",1/1/1968,35.468115,133.048768,April
True,3/31/1968,"Matsuyama, Japan",1/1/1968,33.8395188,132.7653521,March
True,,"Minamidaitojima, Japan",1/1/1968,25.8423115,131.242871292,
True,4/4/1968,"Mito, Japan",1/1/1968,36.3657792,140.4713933,April
True,,"Miyakojima, Japan",1/1/1968,24.813957,125.305578983,
True,,"Miyazaki, Japan",1/1/1968,31.9076334,131.4204022,
True,4/17/1968,"Morioka, Japan",1/1/1968,39.7021331,141.1545397,April
True,5/5/1968,"Muroran, Japan",1/1/1968,42.3152461,140.9740731,May
True,4/14/1968,"Nagano, Japan",1/1/1968,36.1143945,138.0319015,April
True,3/29/1968,"Nagasaki, Japan",1/1/1968,33.1154683,129.7874339,March
True,4/2/1968,"Nagoya, Japan",1/1/1968,35.1851045,136.8998438,April
True,,"Naha, Japan",1/1/1968,26.2122345,127.6791452,
True,4/4/1968,"Nara, Japan",1/1/1968,34.2963089,135.8816819,April
True,,"Naze, Japan",1/1/1968,28.3934485,129.5337385,
True,4/12/1968,"Niigata, Japan",1/1/1968,37.6452283,138.7669125,April
True,5/2/1968,"Obihiro, Japan",1/1/1968,42.923809,143.1966324,May
True,4/2/1968,"Oita, Japan",1/1/1968,33.1819875,131.4270217,April
